date,phu_name,at_least_one_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,total_population,percent_at_least_one_dose,percent_fully_vaccinated,percent_3doses,phu_num,active_cases,resolved_cases,deaths,archived_resolved_cases,archived_deaths,percent_active_cases,percent_deaths,percent_resolved_cases
2022-01-08,WELLINGTON-DUFFERIN-GUELPH,258255.0,241462.0,105564.0,295016,87.53999999999999,81.85,35.78,2266,2696,11720,125,11716.0,129.0,0.9138487404073,0.042370583290397806,3.9726658893076987
2022-01-08,WINDSOR-ESSEX COUNTY,348705.0,326756.0,140612.0,410271,84.99,79.64,34.27,2268,3167,24700,502,24691.0,511.0,0.7719287982821111,0.12235814863833905,6.020410899137399
2022-01-08,YORK REGION,998452.0,933209.0,368732.0,1143703,87.3,81.6,32.24,2270,11450,68769,833,68733.0,869.0,1.0011340356718483,0.07283359403621395,6.012837248831208
2022-01-08,TORONTO,2509582.0,2356542.0,918623.0,2851090,88.02,82.65,32.22,3895,32514,200483,3606,200356.0,3733.0,1.1404059500050858,0.12647794352335423,7.031801872266397
2022-01-08,SOUTHWESTERN,168156.0,157791.0,59229.0,206207,81.55,76.52,28.720000000000002,4913,1358,6801,116,6799.0,118.0,0.6585615425276543,0.056254152380860005,3.2981421581226633
2022-01-08,HURON PERTH,116248.0,109547.0,51744.0,137903,84.3,79.44,37.519999999999996,5183,911,3180,76,3180.0,76.0,0.6606092688338905,0.05511120135167473,2.3059686881358634
2022-01-09,ALGOMA DISTRICT,97773.0,90982.0,42732.0,112839,86.65,80.63,37.87,2226,712,1867,20,1867.0,20.0,0.630987513182499,0.017724368347823004,1.6545697852692776
2022-01-09,BRANT COUNTY,123290.0,115377.0,44969.0,144945,85.06,79.60000000000001,31.019999999999996,2227,1465,6026,43,6026.0,43.0,1.0107282072510262,0.02966642519576391,4.157439028597054
2022-01-09,DURHAM REGION,597033.0,557474.0,208311.0,671727,88.88000000000001,82.99,31.009999999999998,2230,6798,33470,393,33469.0,394.0,1.0120182752814761,0.058505910883439254,4.982678975238453
2022-01-09,GREY BRUCE,134708.0,127136.0,63265.0,167078,80.63,76.09,37.87,2233,720,3718,34,3718.0,34.0,0.43093644884425236,0.020349776750978585,2.22530794000407
2022-01-09,HALDIMAND-NORFOLK,92094.0,86968.0,36190.0,114141,80.67999999999999,76.19,31.71,2234,941,4168,66,4161.0,73.0,0.82441892045803,0.05782321865061634,3.651623868723772
2022-01-09,"HALIBURTON, KAWARTHA, PINE RIDGE",157263.0,148407.0,69622.0,183151,85.87,81.03,38.01,2235,1267,3269,63,3265.0,67.0,0.6917789146660406,0.03439784658560423,1.7848660394974638
2022-01-09,HALTON REGION,520342.0,481287.0,185327.0,579551,89.78,83.04,31.979999999999997,2236,6239,26223,230,26203.0,250.0,1.076523032485493,0.039685894770261805,4.524709645915545
2022-01-09,CITY OF HAMILTON,473030.0,443728.0,188570.0,552042,85.69,80.38,34.160000000000004,2237,6866,31202,421,31194.0,429.0,1.2437459468663616,0.076262313374707,5.652106180326859
2022-01-09,HASTINGS & PRINCE EDWARD COUNTIES,138832.0,129333.0,67312.0,164832,84.23,78.46,40.839999999999996,2238,1533,3023,23,3023.0,23.0,0.9300378567268492,0.013953601242477187,1.8339885459134146
2022-01-09,CHATHAM-KENT,84749.0,79636.0,39443.0,101565,83.44,78.41,38.84,2240,875,3710,38,3708.0,40.0,0.8615172549598779,0.037414463643971836,3.652833161029882
2022-01-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",183681.0,169300.0,100407.0,200252,91.72,84.54,50.13999999999999,2241,1637,5796,23,5796.0,23.0,0.8174699878153526,0.011485528234424624,2.8943531150750057
2022-01-09,LAMBTON COUNTY,102831.0,97275.0,34388.0,126574,81.24,76.85,27.169999999999998,2242,1567,5331,86,5328.0,89.0,1.238010965917171,0.06794444356660925,4.211765449460395
2022-01-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",159771.0,150477.0,70066.0,172131,92.82000000000001,87.42,40.71,2243,1282,3193,67,3193.0,67.0,0.744781590765173,0.038923842887103426,1.8549825423659887
2022-01-09,MIDDLESEX-LONDON,436439.0,406921.0,156813.0,485049,89.98,83.89,32.33,2244,4846,18776,260,18774.0,262.0,0.9990743203264001,0.05360283187884111,3.8709491206043096
2022-01-09,NIAGARA REGION,395132.0,371093.0,140601.0,460171,85.87,80.64,30.55,2246,3967,21529,448,21524.0,453.0,0.8620708388838062,0.09735511364253724,4.678478217879875
2022-01-09,NORTH BAY PARRY SOUND DISTRICT,104532.0,98257.0,48053.0,123747,84.47,79.4,38.83,2247,599,1380,9,1380.0,9.0,0.48405213863770435,0.0072729035855414684,1.115178549783025
2022-01-09,NORTHWESTERN,71467.0,64816.0,28054.0,76333,93.63,84.91,36.75,2249,683,1627,10,1626.0,11.0,0.8947637325927188,0.0131004938886196,2.131450355678409
2022-01-09,CITY OF OTTAWA,907724.0,837398.0,412269.0,992312,91.47999999999999,84.39,41.55,2251,8694,40349,620,40333.0,636.0,0.8761357315038012,0.062480348922516304,4.066160643023565
2022-01-09,PEEL REGION,1296448.0,1215279.0,362832.0,1481534,87.51,82.03,24.490000000000002,2253,16563,126897,999,126864.0,1032.0,1.1179628682163216,0.06743010960261459,8.565243862105088
2022-01-09,PETERBOROUGH COUNTY-CITY,122231.0,114863.0,57317.0,141576,86.33999999999999,81.13,40.48,2255,989,2862,31,2861.0,32.0,0.698564728485054,0.02189636661581059,2.021529072724191
2022-01-09,PORCUPINE,69506.0,63530.0,27321.0,80737,86.09,78.69,33.839999999999996,2256,835,2646,31,2646.0,31.0,1.0342222277270643,0.0383962743228012,3.277307801875225
2022-01-09,RENFREW COUNTY AND DISTRICT,84735.0,79126.0,32002.0,103045,82.23,76.79,31.06,2257,697,1305,16,1305.0,16.0,0.6764035130282886,0.015527196855742637,1.2664369935465087
2022-01-09,EASTERN ONTARIO,177441.0,164961.0,63297.0,205075,86.52,80.44,30.869999999999997,2258,2666,7304,126,7288.0,142.0,1.3000121906619528,0.06144093624283799,3.561623796172132
2022-01-09,SIMCOE MUSKOKA DISTRICT,490455.0,459713.0,189391.0,575014,85.28999999999999,79.95,32.940000000000005,2260,5143,20299,279,20288.0,290.0,0.8944130055963855,0.04852055776033279,3.53017491748027
2022-01-09,SUDBURY AND DISTRICT,170986.0,159071.0,70337.0,196072,87.21,81.13,35.870000000000005,2261,1669,4991,58,4991.0,58.0,0.8512179199477743,0.02958097025582439,2.5454934921865435
2022-01-09,THUNDER BAY DISTRICT,131049.0,121695.0,48375.0,149989,87.37,81.14,32.25,2262,810,4144,72,4144.0,72.0,0.5400396029042129,0.048003520258152264,2.7628692770803194
2022-01-09,TIMISKAMING,27061.0,25123.0,13055.0,32164,84.13000000000001,78.11,40.589999999999996,2263,208,547,3,545.0,5.0,0.6466857356050243,0.00932719810968785,1.7006591219997511
2022-01-09,WATERLOO REGION,500521.0,466521.0,199107.0,573162,87.33,81.39,34.74,2265,5703,24929,318,24929.0,318.0,0.9950066473353083,0.05548169627435176,4.349381152274575
2022-01-09,WELLINGTON-DUFFERIN-GUELPH,258381.0,241651.0,107083.0,295016,87.58,81.91000000000001,36.3,2266,2714,11930,125,11926.0,129.0,0.9199501044011172,0.042370583290397806,4.0438484692355665
2022-01-09,WINDSOR-ESSEX COUNTY,348948.0,326924.0,142588.0,410271,85.05,79.67999999999999,34.75,2268,3535,24889,503,24880.0,512.0,0.8616256084392999,0.12260188997028794,6.066478010875738
2022-01-09,YORK REGION,999351.0,933727.0,380268.0,1143703,87.38,81.64,33.25,2270,11328,69942,834,69906.0,870.0,0.9904669306629431,0.07292102932317218,6.115398840433224
2022-01-09,TORONTO,2511899.0,2358890.0,943789.0,2851090,88.1,82.74000000000001,33.1,3895,31958,203229,3614,203102.0,3741.0,1.1209046364723667,0.12675853796267392,7.128115913562882
2022-01-09,SOUTHWESTERN,168196.0,157814.0,59828.0,206207,81.57,76.53,29.01,4913,1391,6907,117,6905.0,119.0,0.67456487898083,0.05673910197035018,3.349546814608621
2022-01-09,HURON PERTH,116350.0,109656.0,53403.0,137903,84.37,79.52,38.73,5183,922,3235,76,3235.0,76.0,0.6685858900821592,0.05511120135167473,2.3458517943772073
2022-01-10,ALGOMA DISTRICT,97787.0,91018.0,42828.0,112839,86.66,80.66,37.95,2226,705,1906,20,1906.0,20.0,0.624783984260761,0.017724368347823004,1.6891323035475323
2022-01-10,BRANT COUNTY,123309.0,115388.0,45152.0,144945,85.07000000000001,79.61,31.15,2227,1520,6087,43,6087.0,43.0,1.0486736348270034,0.02966642519576391,4.199523957363137
2022-01-10,DURHAM REGION,597396.0,557749.0,213108.0,671727,88.92999999999999,83.03,31.730000000000004,2230,7142,33806,393,33805.0,394.0,1.0632295560547664,0.058505910883439254,5.032699295993759
2022-01-10,GREY BRUCE,134723.0,127142.0,63534.0,167078,80.63,76.1,38.03,2233,715,3790,34,3790.0,34.0,0.4279438346161673,0.020349776750978585,2.268401584888495
2022-01-10,HALDIMAND-NORFOLK,92102.0,86974.0,36307.0,114141,80.69,76.2,31.81,2234,963,4202,66,4195.0,73.0,0.8436933266749022,0.05782321865061634,3.6814115874225735
2022-01-10,"HALIBURTON, KAWARTHA, PINE RIDGE",157275.0,148413.0,70488.0,183151,85.87,81.03,38.49,2235,1315,3305,63,3300.0,68.0,0.7179867977788819,0.03439784658560423,1.804521951832095
2022-01-10,HALTON REGION,520348.0,481388.0,187159.0,579551,89.78,83.06,32.29,2236,6333,26567,229,26546.0,250.0,1.0927424851307306,0.03951334740169545,4.584065940702371
2022-01-10,CITY OF HAMILTON,473522.0,444134.0,193242.0,552042,85.78,80.45,35.0,2237,7003,31477,421,31469.0,429.0,1.2685628991996984,0.076262313374707,5.701921230631003
2022-01-10,HASTINGS & PRINCE EDWARD COUNTIES,138862.0,129349.0,67512.0,164832,84.24000000000001,78.47,40.96,2238,1512,3096,23,3096.0,23.0,0.9172976121141527,0.013953601242477187,1.8782760629004076
2022-01-10,CHATHAM-KENT,84749.0,79634.0,39535.0,101565,83.44,78.41,38.93,2240,922,3730,38,3728.0,40.0,0.9077930389405799,0.037414463643971836,3.6725249840003937
2022-01-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",183744.0,169442.0,100977.0,200252,91.75999999999999,84.61,50.42,2241,1647,5846,23,5846.0,23.0,0.8224636957433633,0.011485528234424624,2.919321654715059
2022-01-10,LAMBTON COUNTY,102837.0,97277.0,34597.0,126574,81.25,76.85,27.33,2242,1626,5383,86,5380.0,89.0,1.2846240144105423,0.06794444356660925,4.2528481362681125
2022-01-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",159902.0,150540.0,71674.0,172131,92.9,87.46000000000001,41.64,2243,1266,3239,67,3239.0,67.0,0.7354863447025812,0.038923842887103426,1.8817063747959404
2022-01-10,MIDDLESEX-LONDON,436717.0,407127.0,160071.0,485049,90.03999999999999,83.94,33.0,2244,4840,19114,261,19112.0,263.0,0.9978373318984268,0.05380899661683665,3.9406328020468036
2022-01-10,NIAGARA REGION,395319.0,371271.0,145285.0,460171,85.91,80.67999999999999,31.569999999999997,2246,4148,21680,449,21675.0,454.0,0.9014040432795636,0.09757242416406076,4.7112921066299265
2022-01-10,NORTH BAY PARRY SOUND DISTRICT,104545.0,98274.0,48788.0,123747,84.48,79.42,39.43,2247,611,1414,9,1414.0,9.0,0.49374934341842636,0.0072729035855414684,1.1426539633284039
2022-01-10,NORTHWESTERN,71472.0,64821.0,28084.0,76333,93.63,84.92,36.79,2249,742,1640,10,1639.0,11.0,0.9720566465355743,0.0131004938886196,2.1484809977336146
2022-01-10,CITY OF OTTAWA,908120.0,837898.0,424365.0,992312,91.52,84.44,42.77,2251,8780,40827,621,40811.0,637.0,0.8848023605478922,0.06258112367884294,4.114330976547699
2022-01-10,PEEL REGION,1297427.0,1215571.0,370891.0,1481534,87.57000000000001,82.05,25.03,2253,17160,127607,1002,127574.0,1035.0,1.158258939720587,0.06763260242424406,8.613167163224064
2022-01-10,PETERBOROUGH COUNTY-CITY,122297.0,115006.0,57458.0,141576,86.38,81.23,40.58,2255,990,2927,31,2926.0,32.0,0.6992710628920156,0.02189636661581059,2.0674408091766967
2022-01-10,PORCUPINE,69577.0,63555.0,28154.0,80737,86.18,78.72,34.870000000000005,2256,853,2676,31,2676.0,31.0,1.0565168386241748,0.0383962743228012,3.3144654867037415
2022-01-10,RENFREW COUNTY AND DISTRICT,84859.0,79160.0,32225.0,103045,82.35,76.82,31.269999999999996,2257,683,1341,16,1341.0,16.0,0.6628172157795138,0.015527196855742637,1.3013731864719298
2022-01-10,EASTERN ONTARIO,177477.0,164981.0,64279.0,205075,86.53999999999999,80.45,31.34,2258,2752,7399,126,7383.0,142.0,1.3419480677800804,0.06144093624283799,3.6079483115933195
2022-01-10,SIMCOE MUSKOKA DISTRICT,490562.0,459803.0,192804.0,575014,85.31,79.96,33.53,2260,5351,20498,276,20484.0,290.0,0.930586037905164,0.04799883133280233,3.564782770506457
2022-01-10,SUDBURY AND DISTRICT,170996.0,159109.0,70450.0,196072,87.21,81.15,35.93,2261,1693,5058,59,5058.0,59.0,0.863458321432943,0.030090986984373087,2.5796646129993066
2022-01-10,THUNDER BAY DISTRICT,131067.0,121701.0,48865.0,149989,87.38,81.14,32.58,2262,841,4183,72,4183.0,72.0,0.5607077852375841,0.048003520258152264,2.7888711838868185
2022-01-10,TIMISKAMING,27063.0,25128.0,13073.0,32164,84.14,78.12,40.64,2263,209,557,3,555.0,5.0,0.6497948016415869,0.00932719810968785,1.7317497823653776
2022-01-10,WATERLOO REGION,501053.0,466952.0,203749.0,573162,87.42,81.47,35.55,2265,5913,25175,318,25175.0,318.0,1.0316455033655407,0.05548169627435176,4.392300955052847
2022-01-10,WELLINGTON-DUFFERIN-GUELPH,258453.0,241685.0,107650.0,295016,87.61,81.92,36.49,2266,2717,12052,126,12048.0,130.0,0.9209669984000867,0.04270954795672099,4.085202158526995
2022-01-10,WINDSOR-ESSEX COUNTY,349136.0,327061.0,143772.0,410271,85.1,79.72,35.04,2268,3635,25122,503,25113.0,512.0,0.885999741634188,0.12260188997028794,6.123269741219827
2022-01-10,YORK REGION,1000056.0,934153.0,387965.0,1143703,87.44,81.67999999999999,33.92,2270,11548,70754,835,70717.0,872.0,1.0097026937937559,0.07300846461013043,6.186396293443315
2022-01-10,TORONTO,2512963.0,2360036.0,960869.0,2851090,88.14,82.78,33.7,3895,32053,205012,3615,204885.0,3742.0,1.1242366954392882,0.1267936122675889,7.190653399226261
2022-01-10,SOUTHWESTERN,168217.0,157831.0,60290.0,206207,81.58,76.53999999999999,29.24,4913,1406,6982,117,6980.0,119.0,0.6818391228231825,0.05673910197035018,3.385918033820384
2022-01-10,HURON PERTH,116368.0,109660.0,53815.0,137903,84.38,79.52,39.019999999999996,5183,929,3260,76,3260.0,76.0,0.6736619217856029,0.05511120135167473,2.3639804790323633
2022-01-11,ALGOMA DISTRICT,97835.0,91065.0,44036.0,112839,86.7,80.7,39.03,2226,678,1969,20,1969.0,20.0,0.6008560869911999,0.017724368347823004,1.7449640638431747
2022-01-11,BRANT COUNTY,123421.0,115458.0,46574.0,144945,85.15,79.66,32.129999999999995,2227,1491,6163,44,6163.0,44.0,1.0286660457414882,0.030356342060781676,4.251957639104488
2022-01-11,DURHAM REGION,598149.0,558430.0,220674.0,671727,89.05,83.13000000000001,32.85,2230,7112,34250,393,34249.0,394.0,1.0587634559873282,0.058505910883439254,5.098797576991843
2022-01-11,GREY BRUCE,134852.0,127212.0,65581.0,167078,80.71000000000001,76.14,39.25,2233,691,3848,34,3848.0,34.0,0.41357928632135893,0.020349776750978585,2.303115909934282
2022-01-11,HALDIMAND-NORFOLK,92143.0,87024.0,37143.0,114141,80.73,76.24,32.54,2234,979,4257,64,4248.0,73.0,0.857711076650809,0.05607099990362797,3.729597602964754
2022-01-11,"HALIBURTON, KAWARTHA, PINE RIDGE",157201.0,148333.0,72603.0,183151,85.83,80.99,39.64,2235,1290,3365,64,3360.0,69.0,0.7043368586576104,0.03494384415045509,1.8372818057231466
2022-01-11,HALTON REGION,520385.0,481483.0,191087.0,579551,89.79,83.08,32.97,2236,6327,26945,230,26923.0,252.0,1.0917072009193323,0.039685894770261805,4.649288846020454
2022-01-11,CITY OF HAMILTON,474100.0,444696.0,199306.0,552042,85.88,80.55,36.1,2237,6712,32073,422,32065.0,430.0,1.2158495186960412,0.0764434590121766,5.809884030562892
2022-01-11,HASTINGS & PRINCE EDWARD COUNTIES,139025.0,129458.0,68880.0,164832,84.34,78.53999999999999,41.79,2238,1483,3176,22,3175.0,23.0,0.8997039409823335,0.013346922927586876,1.9268103280916327
2022-01-11,CHATHAM-KENT,84802.0,79661.0,40174.0,101565,83.5,78.43,39.550000000000004,2240,910,3798,40,3796.0,42.0,0.895977945158273,0.03938364594102299,3.739477182100133
2022-01-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",183934.0,169615.0,102314.0,200252,91.85,84.7,51.09,2241,1629,5927,23,5927.0,23.0,0.813475021472944,0.011485528234424624,2.9597706889319455
2022-01-11,LAMBTON COUNTY,103050.0,97457.0,36508.0,126574,81.41000000000001,77.0,28.84,2242,1643,5458,86,5455.0,89.0,1.2980548927899884,0.06794444356660925,4.31210201147155
2022-01-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",159991.0,150619.0,74192.0,172131,92.95,87.5,43.1,2243,1224,3308,67,3308.0,67.0,0.7110863237882775,0.038923842887103426,1.9217921234408675
2022-01-11,MIDDLESEX-LONDON,437166.0,407493.0,165004.0,485049,90.13,84.00999999999999,34.02,2244,4670,19523,261,19521.0,263.0,0.9627893264391846,0.05380899661683665,4.02495417988698
2022-01-11,NIAGARA REGION,395603.0,371547.0,151210.0,460171,85.97,80.74,32.86,2246,4181,21964,449,21959.0,454.0,0.9085752904898396,0.09757242416406076,4.773008294742607
2022-01-11,NORTH BAY PARRY SOUND DISTRICT,104593.0,98333.0,50143.0,123747,84.52,79.46,40.52,2247,595,1469,9,1469.0,9.0,0.4808197370441304,0.0072729035855414684,1.1870994852400463
2022-01-11,NORTHWESTERN,71550.0,64860.0,28283.0,76333,93.73,84.97,37.05,2249,757,1670,10,1669.0,11.0,0.9917073873685037,0.0131004938886196,2.1877824793994733
2022-01-11,CITY OF OTTAWA,908762.0,838870.0,434035.0,992312,91.58,84.54,43.74,2251,8546,41511,621,41495.0,637.0,0.8612210675674586,0.06258112367884294,4.18326090987512
2022-01-11,PEEL REGION,1297857.0,1215905.0,380796.0,1481534,87.6,82.07,25.7,2253,17395,128513,1004,128479.0,1038.0,1.1741208774148957,0.0677675976386637,8.674319995356164
2022-01-11,PETERBOROUGH COUNTY-CITY,122360.0,115069.0,59291.0,141576,86.42999999999999,81.28,41.88,2255,956,2999,32,2998.0,33.0,0.6752556930553201,0.02260270102277222,2.118296886477934
2022-01-11,PORCUPINE,69630.0,63594.0,28760.0,80737,86.24000000000001,78.77,35.620000000000005,2256,815,2740,31,2740.0,31.0,1.0094504378413862,0.0383962743228012,3.393735214337912
2022-01-11,RENFREW COUNTY AND DISTRICT,84905.0,79213.0,33371.0,103045,82.39999999999999,76.87,32.379999999999995,2257,673,1377,16,1377.0,16.0,0.6531127177446747,0.015527196855742637,1.3363093793973506
2022-01-11,EASTERN ONTARIO,177610.0,165056.0,66126.0,205075,86.61,80.49,32.24,2258,2758,7523,127,7507.0,143.0,1.344873826648787,0.06192856272095575,3.6684139948799217
2022-01-11,SIMCOE MUSKOKA DISTRICT,490700.0,459957.0,198195.0,575014,85.34,79.99000000000001,34.47,2260,5310,20853,276,20839.0,290.0,0.9234557767289144,0.04799883133280233,3.6265203977642284
2022-01-11,SUDBURY AND DISTRICT,171079.0,159163.0,71892.0,196072,87.25,81.17999999999999,36.67,2261,1692,5163,59,5163.0,59.0,0.8629483047043943,0.030090986984373087,2.6332163694969197
2022-01-11,THUNDER BAY DISTRICT,131135.0,121745.0,50606.0,149989,87.42999999999999,81.17,33.739999999999995,2262,847,4256,72,4256.0,72.0,0.5647080785924301,0.048003520258152264,2.837541419704112
2022-01-11,TIMISKAMING,27094.0,25149.0,13406.0,32164,84.24000000000001,78.19,41.68,2263,200,572,3,570.0,5.0,0.6218132073125233,0.00932719810968785,1.7783857729138166
2022-01-11,WATERLOO REGION,501373.0,467256.0,208831.0,573162,87.47,81.52000000000001,36.43,2265,6116,25517,319,25517.0,319.0,1.0670630641947652,0.055656167017352855,4.451969949159226
2022-01-11,WELLINGTON-DUFFERIN-GUELPH,258719.0,241968.0,110797.0,295016,87.7,82.02000000000001,37.56,2266,2644,12267,126,12263.0,130.0,0.8962225777584945,0.04270954795672099,4.158079561786479
2022-01-11,WINDSOR-ESSEX COUNTY,349384.0,327367.0,146289.0,410271,85.16,79.79,35.66,2268,3466,25395,504,25386.0,513.0,0.844807456534827,0.12284563130223682,6.189811124841873
2022-01-11,YORK REGION,1000847.0,934819.0,399072.0,1143703,87.51,81.74,34.89,2270,11159,71983,839,71946.0,876.0,0.9756903671670005,0.07335820575796338,6.293854261114992
2022-01-11,TORONTO,2514196.0,2361748.0,981960.0,2851090,88.18,82.84,34.44,3895,31323,207389,3617,207262.0,3744.0,1.0986324528513658,0.12686376087741882,7.274025022009126
2022-01-11,SOUTHWESTERN,168367.0,157938.0,62460.0,206207,81.65,76.59,30.29,4913,1377,7086,118,7084.0,120.0,0.6677755847279675,0.05722405155984035,3.4363527911273626
2022-01-11,HURON PERTH,116375.0,109687.0,54459.0,137903,84.39,79.54,39.489999999999995,5183,911,3303,76,3303.0,76.0,0.6606092688338905,0.05511120135167473,2.395161816639232
2022-01-12,ALGOMA DISTRICT,97912.0,91142.0,45110.0,112839,86.77,80.77,39.98,2226,637,2038,21,2038.0,21.0,0.5645211318781627,0.018610586765214154,1.806113134643164
2022-01-12,BRANT COUNTY,123555.0,115559.0,48359.0,144945,85.24000000000001,79.73,33.36,2227,1459,6342,44,6342.0,44.0,1.0065887060609198,0.030356342060781676,4.375452757942668
2022-01-12,DURHAM REGION,598921.0,558934.0,227799.0,671727,89.16,83.21,33.910000000000004,2230,6953,35227,394,35226.0,395.0,1.0350931256299063,0.05865478088568719,5.244243569188078
2022-01-12,GREY BRUCE,135006.0,127296.0,68106.0,167078,80.80000000000001,76.19,40.760000000000005,2233,603,3974,35,3974.0,35.0,0.36090927590706134,0.020948299596595603,2.3785297884820262
2022-01-12,HALDIMAND-NORFOLK,92241.0,87145.0,38466.0,114141,80.81,76.35,33.7,2234,945,4372,64,4363.0,73.0,0.8279233579520068,0.05607099990362797,3.8303501809165854
2022-01-12,"HALIBURTON, KAWARTHA, PINE RIDGE",157249.0,148337.0,74720.0,183151,85.86,80.99,40.8,2235,1290,3464,65,3459.0,70.0,0.7043368586576104,0.035489841715305954,1.8913355646433816
2022-01-12,HALTON REGION,520618.0,481784.0,198885.0,579551,89.83,83.13000000000001,34.32,2236,5807,27902,227,27878.0,251.0,1.0019825692648274,0.03916825266456274,4.814416677738456
2022-01-12,CITY OF HAMILTON,474785.0,445417.0,205374.0,552042,86.00999999999999,80.69,37.2,2237,6611,32896,421,32888.0,429.0,1.1975538093116105,0.076262313374707,5.958966890200383
2022-01-12,HASTINGS & PRINCE EDWARD COUNTIES,139168.0,129580.0,71082.0,164832,84.43,78.61,43.120000000000005,2238,1422,3337,22,3336.0,23.0,0.8626965637740245,0.013346922927586876,2.024485536788973
2022-01-12,CHATHAM-KENT,84861.0,79722.0,40724.0,101565,83.55,78.49000000000001,40.1,2240,907,3863,40,3861.0,42.0,0.8930241717126962,0.03938364594102299,3.8034756067542954
2022-01-12,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",184069.0,169752.0,103586.0,200252,91.92,84.77,51.73,2241,1561,6099,25,6099.0,25.0,0.7795178075624712,0.012484269820026766,3.04566246529373
2022-01-12,LAMBTON COUNTY,103142.0,97527.0,38625.0,126574,81.49,77.05,30.520000000000003,2242,1561,5594,86,5591.0,89.0,1.233270655900896,0.06794444356660925,4.419549038507118
2022-01-12,"LEEDS, GRENVILLE AND LANARK DISTRICT",160086.0,150696.0,76568.0,172131,93.0,87.55,44.48,2243,1122,3464,67,3464.0,67.0,0.6518291301392545,0.038923842887103426,2.0124207725511387
2022-01-12,MIDDLESEX-LONDON,437553.0,407842.0,170493.0,485049,90.21000000000001,84.08,35.15,2244,4502,19992,262,19990.0,264.0,0.9281536504559333,0.0540151613548322,4.121645442006891
